,nasid,position,ts,mac,controllerid,pwr,count
170,4014,center,2017-12-27 07:55:56,d0:b3:3f:ce:be:a9,[10],[-85.33333333333333],1
171,4014,center,2017-12-27 07:55:59,d0:b3:3f:ce:be:a9,"[8, 13]","[-83.94594594594595, -72.06451612903226]",2
172,4014,center,2017-12-27 07:56:00,d0:b3:3f:ce:be:a9,[10],[-83.75],1
173,4014,center,2017-12-27 07:56:01,d0:b3:3f:ce:be:a9,[12],[-83.84375],1
174,4014,center,2017-12-27 07:56:04,d0:b3:3f:ce:be:a9,"[8, 13]","[-82.75, -78.05882352941177]",2
175,4014,center,2017-12-27 07:56:05,d0:b3:3f:ce:be:a9,[10],[-81.86666666666666],1
176,4014,center,2017-12-27 07:56:08,d0:b3:3f:ce:be:a9,[12],[-85.84615384615384],1
177,4014,center,2017-12-27 07:56:13,d0:b3:3f:ce:be:a9,"[8, 13]","[-87.0, -81.94117647058823]",2
178,4014,center,2017-12-27 08:02:06,d0:b3:3f:ce:be:a9,[13],[-88.0],1
179,4014,center,2017-12-27 08:02:09,d0:b3:3f:ce:be:a9,[8],[-86.0],1
180,4014,center,2017-12-27 08:02:11,d0:b3:3f:ce:be:a9,[10],[-81.0],1
181,4014,center,2017-12-27 08:02:12,d0:b3:3f:ce:be:a9,[13],[-77.3],1
182,4014,center,2017-12-27 08:02:13,d0:b3:3f:ce:be:a9,[12],[-84.625],1
183,4014,center,2017-12-27 08:02:14,d0:b3:3f:ce:be:a9,[8],[-82.36842105263158],1
184,4014,center,2017-12-27 08:02:15,d0:b3:3f:ce:be:a9,[10],[-84.84615384615384],1
185,4014,center,2017-12-27 08:02:16,d0:b3:3f:ce:be:a9,"[12, 13]","[-83.23529411764706, -72.39285714285714]",2
186,4014,center,2017-12-27 08:02:17,d0:b3:3f:ce:be:a9,[8],[-79.46666666666667],1
187,4014,center,2017-12-27 08:02:20,d0:b3:3f:ce:be:a9,"[10, 12, 13]","[-85.5, -81.9, -71.85]",3
188,4014,center,2017-12-27 08:02:21,d0:b3:3f:ce:be:a9,[8],[-82.23529411764706],1
189,4014,center,2017-12-27 08:02:24,d0:b3:3f:ce:be:a9,[13],[-79.64],1
190,4014,center,2017-12-27 08:02:25,d0:b3:3f:ce:be:a9,[12],[-86.55555555555556],1
191,4014,center,2017-12-27 08:02:26,d0:b3:3f:ce:be:a9,[8],[-85.5],1
192,4014,center,2017-12-27 08:02:29,d0:b3:3f:ce:be:a9,[13],[-80.3913043478261],1
193,4014,center,2017-12-27 08:02:30,d0:b3:3f:ce:be:a9,"[8, 10, 12]","[-84.0, -86.0, -84.25]",3
194,4014,center,2017-12-27 08:02:32,d0:b3:3f:ce:be:a9,[13],[-84.91666666666667],1
195,4014,center,2017-12-27 08:02:34,d0:b3:3f:ce:be:a9,[8],[-85.0],1
196,4014,center,2017-12-27 08:02:39,d0:b3:3f:ce:be:a9,"[8, 13]","[-80.5, -86.25]",2
197,4014,center,2017-12-27 08:02:40,d0:b3:3f:ce:be:a9,[9],[-86.0],1
198,4014,center,2017-12-27 08:02:41,d0:b3:3f:ce:be:a9,[14],[-82.66666666666667],1
199,4014,center,2017-12-27 08:02:44,d0:b3:3f:ce:be:a9,[12],[-86.66666666666667],1
200,4014,center,2017-12-27 08:02:45,d0:b3:3f:ce:be:a9,[8],[-78.89655172413794],1
201,4014,center,2017-12-27 08:02:46,d0:b3:3f:ce:be:a9,[13],[-87.0],1
202,4014,center,2017-12-27 08:02:47,d0:b3:3f:ce:be:a9,[9],[-87.0],1
203,4014,center,2017-12-27 08:02:50,d0:b3:3f:ce:be:a9,"[8, 12, 14]","[-76.86206896551724, -85.75, -82.73333333333333]",3
204,4014,center,2017-12-27 08:02:52,d0:b3:3f:ce:be:a9,[13],[-87.33333333333333],1
205,4014,center,2017-12-27 08:02:54,d0:b3:3f:ce:be:a9,[9],[-84.9],1
206,4014,center,2017-12-27 08:02:55,d0:b3:3f:ce:be:a9,"[8, 12, 14]","[-78.06896551724138, -85.46153846153847, -84.54545454545455]",3
207,4014,center,2017-12-27 08:03:00,d0:b3:3f:ce:be:a9,[13],[-85.28571428571429],1
208,4014,center,2017-12-27 08:03:03,d0:b3:3f:ce:be:a9,"[8, 9, 12]","[-77.0, -84.55555555555556, -85.14285714285714]",3
209,4014,center,2017-12-27 08:03:04,d0:b3:3f:ce:be:a9,[14],[-81.33333333333333],1
210,4014,center,2017-12-27 08:03:06,d0:b3:3f:ce:be:a9,[13],[-85.63636363636364],1
211,4014,center,2017-12-27 08:03:08,d0:b3:3f:ce:be:a9,"[8, 12]","[-77.3076923076923, -84.0625]",2
212,4014,center,2017-12-27 08:03:12,d0:b3:3f:ce:be:a9,[9],[-83.5],1
213,4014,center,2017-12-27 08:03:14,d0:b3:3f:ce:be:a9,[13],[-85.83333333333333],1
214,4014,center,2017-12-27 08:03:15,d0:b3:3f:ce:be:a9,"[8, 14]","[-78.8157894736842, -85.6896551724138]",2
215,4014,center,2017-12-27 08:03:16,d0:b3:3f:ce:be:a9,[12],[-86.0909090909091],1
216,4014,center,2017-12-27 08:03:19,d0:b3:3f:ce:be:a9,"[9, 13]","[-86.0, -85.0]",2
217,4014,center,2017-12-27 08:03:20,d0:b3:3f:ce:be:a9,[8],[-79.08],1
218,4014,center,2017-12-27 08:03:22,d0:b3:3f:ce:be:a9,[12],[-86.25],1
219,4014,center,2017-12-27 08:03:23,d0:b3:3f:ce:be:a9,[14],[-84.75],1
220,4014,center,2017-12-27 08:03:28,d0:b3:3f:ce:be:a9,[8],[-82.47619047619048],1
221,4014,center,2017-12-27 08:03:29,d0:b3:3f:ce:be:a9,[13],[-86.4],1
222,4014,center,2017-12-27 08:03:30,d0:b3:3f:ce:be:a9,[12],[-88.0],1
223,4014,center,2017-12-27 08:03:34,d0:b3:3f:ce:be:a9,[8],[-83.7],1
224,4014,center,2017-12-27 08:03:35,d0:b3:3f:ce:be:a9,[13],[-84.85714285714286],1
225,4014,center,2017-12-27 08:03:36,d0:b3:3f:ce:be:a9,[12],[-85.33333333333333],1
226,4014,center,2017-12-27 08:03:38,d0:b3:3f:ce:be:a9,[8],[-84.42857142857143],1
227,4014,center,2017-12-27 08:03:40,d0:b3:3f:ce:be:a9,[13],[-79.94594594594595],1
228,4014,center,2017-12-27 08:03:41,d0:b3:3f:ce:be:a9,[12],[-85.23076923076923],1
229,4014,center,2017-12-27 08:03:42,d0:b3:3f:ce:be:a9,[14],[-86.0],1
230,4014,center,2017-12-27 08:03:43,d0:b3:3f:ce:be:a9,[8],[-86.45454545454545],1
231,4014,center,2017-12-27 08:03:45,d0:b3:3f:ce:be:a9,[13],[-75.65714285714286],1
232,4014,center,2017-12-27 08:03:46,d0:b3:3f:ce:be:a9,"[10, 12]","[-84.5, -85.47058823529412]",2
233,4014,center,2017-12-27 08:03:49,d0:b3:3f:ce:be:a9,[8],[-84.34615384615384],1
234,4014,center,2017-12-27 08:03:50,d0:b3:3f:ce:be:a9,[13],[-76.2],1
235,4014,center,2017-12-27 08:03:51,d0:b3:3f:ce:be:a9,[12],[-83.42857142857143],1
236,4014,center,2017-12-27 08:03:52,d0:b3:3f:ce:be:a9,[10],[-85.14285714285714],1
237,4014,center,2017-12-27 08:03:55,d0:b3:3f:ce:be:a9,"[8, 13]","[-83.07407407407408, -72.28571428571429]",2
238,4014,center,2017-12-27 08:03:56,d0:b3:3f:ce:be:a9,[12],[-83.72413793103448],1
239,4014,center,2017-12-27 08:03:57,d0:b3:3f:ce:be:a9,[10],[-82.5],1
240,4014,center,2017-12-27 08:04:00,d0:b3:3f:ce:be:a9,"[8, 13]","[-83.66666666666667, -74.8974358974359]",2
241,4014,center,2017-12-27 08:04:04,d0:b3:3f:ce:be:a9,[12],[-85.0],1
242,4014,center,2017-12-27 08:04:05,d0:b3:3f:ce:be:a9,[10],[-84.89473684210526],1
243,4014,center,2017-12-27 08:04:06,d0:b3:3f:ce:be:a9,[8],[-85.33333333333333],1
244,4014,center,2017-12-27 08:04:07,d0:b3:3f:ce:be:a9,[13],[-81.71428571428571],1
245,4014,center,2017-12-27 08:04:35,d0:b3:3f:ce:be:a9,[13],[-85.66666666666667],1
246,4014,center,2017-12-27 08:04:36,d0:b3:3f:ce:be:a9,[10],[-86.4],1
247,4014,center,2017-12-27 08:04:38,d0:b3:3f:ce:be:a9,[8],[-86.0],1
248,4014,center,2017-12-27 08:04:41,d0:b3:3f:ce:be:a9,"[10, 12, 13]","[-84.375, -87.16666666666667, -81.75]",3
249,4014,center,2017-12-27 08:04:43,d0:b3:3f:ce:be:a9,[8],[-84.77777777777777],1
250,4014,center,2017-12-27 08:04:45,d0:b3:3f:ce:be:a9,"[8, 10, 13]","[-84.55555555555556, -80.33333333333333, -78.56]",3
251,4014,center,2017-12-27 08:04:46,d0:b3:3f:ce:be:a9,"[12, 14]","[-85.0, -87.0]",2
252,4014,center,2017-12-27 08:04:49,d0:b3:3f:ce:be:a9,"[8, 10]","[-82.0, -78.07142857142857]",2
253,4014,center,2017-12-27 08:04:50,d0:b3:3f:ce:be:a9,[13],[-76.05405405405405],1
254,4014,center,2017-12-27 08:04:52,d0:b3:3f:ce:be:a9,[12],[-83.25],1
255,4014,center,2017-12-27 08:04:54,d0:b3:3f:ce:be:a9,[8],[-85.5],1
256,4014,center,2017-12-27 08:04:55,d0:b3:3f:ce:be:a9,[10],[-84.33333333333333],1
257,4014,center,2017-12-27 08:04:58,d0:b3:3f:ce:be:a9,[13],[-82.27777777777777],1
